,sm,sm_noise,dir,ssf,sat_id,proc_flag,corr_flag,conf_flag,slope40,slope40_noise,curvature40,curvature40_noise,sigma40,sigma40_noise,snow_prob,frozen_prob,abs_sm_gldas,abs_sm_noise_gldas,abs_sm_hwsd,abs_sm_noise_hwsd,vod,distance,soil_moisture,soil_moisture_flag,soil_moisture_orig_flag,index
2013-05-23 09:03:11.673995,34.94,5.3599997,1.0,1.0,4.0,0.0,0.0,0.0,-0.072701834,0.0008800619,-0.0016914683,9.888237e-05,-8.31,0.094000004,0.0,0.0,,,,,0.6149341,-0.0022184490162037037,0.367,G,M,2013-05-23 09:00:00
2013-05-24 20:53:41.250012,17.25,5.75,0.0,1.0,3.0,0.0,0.0,0.0,-0.07282782,0.00087986054,-0.0016929929,9.90871e-05,-8.643001,0.098000005,0.0,0.0,,,,,0.61448145,0.0043836804166666665,0.366,G,M,2013-05-24 21:00:00
2013-05-25 10:01:54.033003,39.52,5.22,1.0,1.0,4.0,0.0,0.0,0.0,-0.07291323,0.00087651296,-0.0016971943,9.912577e-05,-8.228001,0.09200001,0.0,0.0,,,,,0.6142687,-0.001319826423611111,0.333,G,M,2013-05-25 10:00:00
2013-05-25 19:47:18.018992,27.24,5.39,0.0,1.0,4.0,0.0,0.0,0.0,-0.07291323,0.00087651296,-0.0016971943,9.912577e-05,-8.457001,0.093,0.0,0.0,,,,,0.6142687,0.00881922462962963,0.354,G,M,2013-05-25 20:00:00
2013-05-27 10:06:05.624998,16.44,5.6299996,1.0,1.0,3.0,0.0,0.0,0.0,-0.07308829,0.0008730588,-0.0017103172,9.8854965e-05,-8.658,0.095000006,0.0,0.0,,,,,0.61396676,-0.004231770810185186,0.381,G,M,2013-05-27 10:00:00
2013-05-27 19:51:28.124013,5.3199997,5.46,0.0,1.0,3.0,0.0,0.0,0.0,-0.07308829,0.0008730588,-0.0017103172,9.8854965e-05,-8.865001,0.089,0.0,0.0,,,,,0.61396676,0.005924490590277778,0.399,G,M,2013-05-27 20:00:00
2013-05-27 20:45:58.506998,6.35,5.6,0.0,1.0,4.0,0.0,0.0,0.0,-0.07308829,0.0008730588,-0.0017103172,9.8854965e-05,-8.846001,0.09200001,0.0,0.0,,,,,0.61396676,0.009739502337962964,0.399,G,M,2013-05-27 21:00:00
2013-05-29 20:50:11.249984,19.06,5.65,0.0,1.0,3.0,0.0,0.0,0.0,-0.07328867,0.0008758354,-0.001719428,9.887889e-05,-8.611,0.096,0.0,0.0,,,,,0.61344683,0.006814236296296296,0.403,G,M,2013-05-29 21:00:00
2013-05-30 09:03:58.125000,16.18,5.45,1.0,1.0,3.0,0.0,0.0,0.0,-0.07331289,0.0008746635,-0.0017205189,9.861754e-05,-8.665,0.09200001,0.0,0.0,,,,,0.61338395,-0.002756076388888889,0.401,G,M,2013-05-30 09:00:00
2013-05-30 19:43:54.374995,20.369999,5.5499997,0.0,1.0,4.0,0.0,0.0,0.0,-0.07331289,0.0008746635,-0.0017205189,9.861754e-05,-8.587001,0.095000006,0.0,0.0,,,,,0.61338395,-0.03049045133101852,0.371,G,M,2013-05-30 19:00:00
2013-06-01 19:47:59.999010,78.93,4.99,0.0,1.0,3.0,0.0,0.0,0.0,-0.07331255,0.0008709322,-0.0017163197,9.781908e-05,-7.4960003,0.091000006,0.0,0.0,,,,,0.61326116,-0.033333321875,0.421,G,M,2013-06-01 19:00:00
2013-06-01 20:42:31.875007,80.93,4.95,0.0,1.0,4.0,0.0,0.0,0.0,-0.07331255,0.0008709322,-0.0017163197,9.781908e-05,-7.458,0.091000006,0.0,0.0,,,,,0.61326116,0.012131076307870371,0.403,G,M,2013-06-01 21:00:00
2013-06-02 08:56:20.625008,43.42,5.48,1.0,1.0,4.0,0.0,0.0,0.0,-0.07332328,0.00087102136,-0.0017130245,9.779076e-05,-8.159,0.098000005,0.0,0.0,,,,,0.61312217,0.002539062407407407,0.424,G,M,2013-06-02 09:00:00
2013-06-04 09:00:28.125013,17.72,5.52,1.0,1.0,3.0,0.0,0.0,0.0,-0.07324243,0.0008723824,-0.0017093907,9.786114e-05,-8.639,0.094000004,0.0,0.0,,,,,0.6133325,0.04134114568287037,0.415,G,M,2013-06-04 10:00:00
2013-06-04 19:40:28.125018,1.18,5.8399997,0.0,1.0,4.0,0.0,0.0,0.0,-0.07324243,0.0008723824,-0.0017093907,9.786114e-05,-8.948,0.097,0.0,0.0,,,,,0.6133325,-0.028103298819444445,0.432,G,M,2013-06-04 19:00:00
2013-06-06 19:44:31.875013,11.73,5.54,0.0,1.0,3.0,0.0,0.0,0.0,-0.07320803,0.0008703715,-0.0017002168,9.773871e-05,-8.753,0.093,0.0,0.0,,,,,0.6131974,-0.03092447931712963,0.349,G,M,2013-06-06 19:00:00
2013-06-08 10:12:14.999017,17.33,5.65,1.0,1.0,4.0,0.0,0.0,0.0,-0.073254734,0.0008646006,-0.0016875953,9.6986114e-05,-8.654,0.097,0.0,0.0,,,,,0.61264265,-0.00850693306712963,0.372,G,M,2013-06-08 10:00:00
2013-06-08 20:43:11.250009,32.899998,5.27,0.0,1.0,3.0,0.0,0.0,0.0,-0.073254734,0.0008646006,-0.0016875953,9.6986114e-05,-8.362,0.09200001,0.0,0.0,,,,,0.61264265,0.011675347118055556,0.366,G,M,2013-06-08 21:00:00
2013-06-11 09:55:39.375007,68.0,4.89,1.0,1.0,3.0,0.0,0.0,0.0,-0.0734384,0.00085372897,-0.0016585914,9.623163e-05,-7.7120004,0.09,0.0,0.0,,,,,0.61107296,0.003016492974537037,0.418,G,M,2013-06-11 10:00:00
2013-06-12 08:49:24.375002,37.57,5.6099997,1.0,1.0,4.0,0.0,0.0,0.0,-0.07344564,0.000847001,-0.0016494608,9.562602e-05,-8.29,0.101,0.0,0.0,,,,,0.61077774,-0.03430989585648148,0.408,G,M,2013-06-12 08:00:00
2013-06-13 20:39:41.249982,50.469997,4.97,0.0,1.0,3.0,0.0,0.0,0.0,-0.07350463,0.0008443596,-0.0016400785,9.5395764e-05,-8.049001,0.091000006,0.0,0.0,,,,,0.61027426,0.014105902986111111,0.383,G,M,2013-06-13 21:00:00
2013-06-16 19:37:35.625008,28.849998,5.3599997,0.0,1.0,3.0,0.0,0.0,0.0,-0.07376738,0.0008527545,-0.0015925585,9.556824e-05,-8.482,0.096,0.0,0.0,,,,,0.60787576,-0.026106770925925928,0.411,G,M,2013-06-16 19:00:00
2013-06-17 20:56:58.124020,40.26,5.4,0.0,1.0,3.0,0.0,0.0,0.0,-0.073756,0.00085238536,-0.001576853,9.509886e-05,-8.266001,0.09900001,0.0,0.0,,,,,0.60746557,0.0021050460648148147,0.364,G,M,2013-06-17 21:00:00
2013-06-18 10:05:24.375012,36.62,5.1099997,1.0,1.0,4.0,0.0,0.0,0.0,-0.0738,0.0008505561,-0.0015545915,9.453517e-05,-8.344001,0.093,0.0,0.0,,,,,0.606654,-0.0037543404166666666,0.397,G,M,2013-06-18 10:00:00
2013-06-19 08:49:56.249020,40.6,5.3399997,1.0,1.0,3.0,0.0,0.0,0.0,-0.073795125,0.00085173536,-0.0015414719,9.442612e-05,-8.271001,0.09900001,0.0,0.0,,,,,0.6062952,-0.03467880810185185,0.335,G,M,2013-06-19 08:00:00
2013-06-20 10:09:18.750003,21.88,5.35,1.0,1.0,3.0,0.0,0.0,0.0,-0.07384731,0.00085484,-0.0015277632,9.4421936e-05,-8.641001,0.096,0.0,0.0,,,,,0.60570115,-0.006467013923611111,0.31,G,M,2013-06-20 10:00:00
2013-06-21 09:03:16.875013,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-22 20:53:28.124998,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-23 09:07:15.000014,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-23 10:01:58.123988,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-23 19:47:22.499998,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-24 08:46:24.375013,41.69,5.2999997,1.0,1.0,3.0,0.0,0.0,0.0,-0.07401975,0.0008559057,-0.0014629726,9.393078e-05,-8.276,0.1,0.0,0.0,,,,,0.6031919,-0.03222656265046296,0.392,G,M,2013-06-24 08:00:00
2013-06-25 19:51:13.125019,38.39,4.81,0.0,1.0,3.0,0.0,0.0,0.0,-0.07407704,0.00085775944,-0.0014504221,9.396095e-05,-8.346001,0.09,0.0,0.0,,,,,0.6026181,-0.035568576608796296,0.379,G,M,2013-06-25 19:00:00
2013-06-25 20:46:01.873988,33.98,4.95,0.0,1.0,4.0,0.0,0.0,0.0,-0.07407704,0.00085775944,-0.0014504221,9.396095e-05,-8.434,0.09200001,0.0,0.0,,,,,0.6026181,0.009700532546296296,0.381,G,M,2013-06-25 21:00:00
2013-06-27 20:49:58.125010,32.17,5.0899997,0.0,1.0,3.0,0.0,0.0,0.0,-0.07421857,0.0008628548,-0.0014300256,9.442791e-05,-8.479,0.095000006,0.0,0.0,,,,,0.6015051,0.006966145717592593,0.315,G,M,2013-06-27 21:00:00
2013-06-28 09:58:31.875016,32.64,4.8399997,1.0,1.0,4.0,0.0,0.0,0.0,-0.07417934,0.0008663972,-0.0014260116,9.484325e-05,-8.47,0.09,0.0,0.0,,,,,0.60153943,0.0010199650925925925,0.365,G,M,2013-06-28 10:00:00
2013-06-28 19:43:56.249980,16.3,5.18,0.0,1.0,4.0,0.0,0.0,0.0,-0.07417934,0.0008663972,-0.0014260116,9.484325e-05,-8.797001,0.094000004,0.0,0.0,,,,,0.60153943,-0.030512152546296297,0.37,G,M,2013-06-28 19:00:00
2013-06-29 21:03:22.500008,84.93,5.1,0.0,1.0,4.0,0.0,0.0,0.0,-0.07410657,0.00086517655,-0.0014248724,9.4906e-05,-7.425,0.1,0.0,0.0,,,,,0.6017821,-0.002343750092592593,0.37,G,M,2013-06-29 21:00:00
2013-06-30 10:02:26.250008,38.52,4.94,1.0,1.0,3.0,0.0,0.0,0.0,-0.074070156,0.0008668824,-0.0014233316,9.5037e-05,-8.351001,0.093,0.0,0.0,,,,,0.6018757,-0.0016927084259259258,0.377,G,M,2013-06-30 10:00:00
2013-06-30 19:47:50.624005,23.619999,4.98,0.0,1.0,3.0,0.0,0.0,0.0,-0.074070156,0.0008668824,-0.0014233316,9.5037e-05,-8.649,0.09200001,0.0,0.0,,,,,0.6018757,-0.033224814872685186,0.345,G,M,2013-06-30 19:00:00
2013-06-30 20:42:33.749990,33.71,4.8599997,0.0,1.0,4.0,0.0,0.0,0.0,-0.074070156,0.0008668824,-0.0014233316,9.5037e-05,-8.4470005,0.091000006,0.0,0.0,,,,,0.6018757,0.01210937511574074,0.382,G,M,2013-06-30 21:00:00
2013-07-01 19:27:16.873988,24.619999,5.4,0.0,1.0,3.0,0.0,0.0,0.0,-0.07404222,0.0008705013,-0.0014284216,9.544885e-05,-8.626,0.1,0.0,0.0,,,,,0.6021255,-0.018945300787037038,0.37,G,M,2013-07-01 19:00:00
2013-07-02 10:15:41.250000,34.09,5.22,1.0,1.0,4.0,0.0,0.0,0.0,-0.07394856,0.0008753165,-0.001438987,9.600439e-05,-8.432,0.098000005,0.0,0.0,,,,,0.60278004,-0.010894097222222222,0.375,G,M,2013-07-02 10:00:00
2013-07-03 09:00:22.499012,39.1,4.99,1.0,1.0,3.0,0.0,0.0,0.0,-0.073834606,0.0008771602,-0.0014488592,9.6301585e-05,-8.327001,0.093,0.0,0.0,,,,,0.6034929,0.041406261435185186,0.419,G,M,2013-07-03 10:00:00
2013-07-06 08:52:50.624980,40.57,5.2999997,1.0,1.0,4.0,0.0,0.0,0.0,-0.07344407,0.00087373453,-0.0014952541,9.668135e-05,-8.277,0.09900001,0.0,0.0,,,,,0.6063123,-0.03669704837962963,0.396,G,M,2013-07-06 08:00:00
2013-07-08 19:37:03.749984,33.64,5.33,0.0,1.0,4.0,0.0,0.0,0.0,-0.07325544,0.00087449694,-0.0015200952,9.7006574e-05,-8.400001,0.097,0.0,0.0,,,,,0.60775423,0.01592881962962963,0.385,G,M,2013-07-08 20:00:00
2013-07-09 10:16:18.749012,16.65,5.5899997,1.0,1.0,3.0,0.0,0.0,0.0,-0.07319046,0.00087425916,-0.0015280672,9.6955526e-05,-8.725,0.09900001,0.0,0.0,,,,,0.6082358,-0.011328113564814815,0.355,G,M,2013-07-09 10:00:00
2013-07-10 19:41:07.499980,25.93,5.29,0.0,1.0,3.0,0.0,0.0,0.0,-0.073074944,0.0008725397,-0.0015384154,9.662337e-05,-8.5390005,0.095000006,0.0,0.0,,,,,0.60898286,0.01310763912037037,0.339,G,M,2013-07-10 20:00:00
2013-07-11 08:49:20.623986,29.949999,5.54,1.0,1.0,4.0,0.0,0.0,0.0,-0.072965205,0.0008705776,-0.0015460002,9.6280266e-05,-8.456,0.1,0.0,0.0,,,,,0.6096288,0.007400185347222222,0.33,G,M,2013-07-11 09:00:00
2013-07-11 21:00:33.750008,2.6699998,5.83,0.0,1.0,3.0,0.0,0.0,0.0,-0.072965205,0.0008705776,-0.0015460002,9.6280266e-05,-8.982,0.101,0.0,0.0,,,,,0.6096288,-0.0003906250925925926,0.336,G,M,2013-07-11 21:00:00
2013-07-12 10:08:46.874980,21.119999,5.3599997,1.0,1.0,4.0,0.0,0.0,0.0,-0.072865196,0.0008713069,-0.0015490293,9.601882e-05,-8.623,0.095000006,0.0,0.0,,,,,0.6101054,-0.006098090046296296,0.309,G,M,2013-07-12 10:00:00
2013-07-12 19:54:11.249984,15.589999,5.16,0.0,1.0,4.0,0.0,0.0,0.0,-0.072865196,0.0008713069,-0.0015490293,9.601882e-05,-8.729,0.089,0.0,0.0,,,,,0.6101054,0.004036458518518519,0.291,G,M,2013-07-12 20:00:00
2013-07-12 20:39:44.999990,11.88,5.24,0.0,1.0,3.0,0.0,0.0,0.0,-0.072865196,0.0008713069,-0.0015490293,9.601882e-05,-8.801001,0.09,0.0,0.0,,,,,0.6101054,0.01406250011574074,0.288,G,M,2013-07-12 21:00:00
2013-07-13 19:33:35.624982,19.289999,5.6099997,0.0,1.0,4.0,0.0,0.0,0.0,-0.07274426,0.00087375665,-0.0015572682,9.606954e-05,-8.652,0.09900001,0.0,0.0,,,,,0.6108168,0.018337673819444445,0.285,G,M,2013-07-13 20:00:00
2013-07-14 10:12:54.374020,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-14 20:52:54.373984,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-16 20:57:09.375015,5.6099997,5.77,0.0,1.0,3.0,0.0,0.0,0.0,-0.07246048,0.0008768105,-0.0015683027,9.6318894e-05,-8.901,0.09900001,0.0,0.0,,,,,0.6122489,0.0019748262152777776,0.262,G,M,2013-07-16 21:00:00
2013-07-17 10:05:18.750018,13.62,5.41,1.0,1.0,4.0,0.0,0.0,0.0,-0.07242522,0.0008786944,-0.0015703931,9.6457174e-05,-8.747001,0.093,0.0,0.0,,,,,0.6124483,-0.0036892363194444442,0.269,G,M,2013-07-17 10:00:00
2013-07-19 19:54:58.125006,20.65,5.1,0.0,1.0,3.0,0.0,0.0,0.0,-0.07241946,0.00088171836,-0.0015790841,9.643994e-05,-8.610001,0.08800001,0.0,0.0,,,,,0.61272633,0.0034939235416666667,0.262,G,M,2013-07-19 20:00:00
2013-07-19 20:49:24.375002,28.82,5.2999997,0.0,1.0,4.0,0.0,0.0,0.0,-0.07241946,0.00088171836,-0.0015790841,9.643994e-05,-8.454,0.094000004,0.0,0.0,,,,,0.61272633,0.007356770810185185,0.267,G,M,2013-07-19 21:00:00
2013-07-20 19:34:20.625019,10.49,5.68,0.0,1.0,3.0,0.0,0.0,0.0,-0.07242294,0.0008829787,-0.0015864772,9.636936e-05,-8.8,0.098000005,0.0,0.0,,,,,0.6129304,0.01781684005787037,0.26,G,M,2013-07-20 20:00:00
2013-07-22 09:07:31.874998,12.3,5.2999997,1.0,1.0,3.0,0.0,0.0,0.0,-0.07240421,0.00087853195,-0.0015965138,9.6145384e-05,-8.761001,0.09,0.0,0.0,,,,,0.61329967,-0.005230034699074074,0.244,G,M,2013-07-22 09:00:00
2013-07-22 10:01:50.625015,17.119999,5.3199997,1.0,1.0,4.0,0.0,0.0,0.0,-0.07240421,0.00087853195,-0.0015965138,9.6145384e-05,-8.67,0.091000006,0.0,0.0,,,,,0.61329967,-0.0012803821180555556,0.236,G,M,2013-07-22 10:00:00
2013-07-22 19:47:14.999012,27.609999,5.2799997,0.0,1.0,4.0,0.0,0.0,0.0,-0.07240421,0.00087853195,-0.0015965138,9.6145384e-05,-8.471001,0.093,0.0,0.0,,,,,0.61329967,0.008854178101851852,0.227,G,M,2013-07-22 20:00:00
2013-07-24 19:51:33.750013,26.269999,5.12,0.0,1.0,3.0,0.0,0.0,0.0,-0.07249164,0.0008667269,-0.0015976119,9.52959e-05,-8.498,0.089,0.0,0.0,,,,,0.6129886,-0.03580729181712963,0.278,G,M,2013-07-24 19:00:00
2013-07-24 20:45:54.375015,20.1,5.2999997,0.0,1.0,4.0,0.0,0.0,0.0,-0.07249164,0.0008667269,-0.0015976119,9.52959e-05,-8.615001,0.09200001,0.0,0.0,,,,,0.6129886,0.009787326215277777,0.276,G,M,2013-07-24 21:00:00
2013-07-26 10:18:58.125014,23.699999,5.6299996,1.0,1.0,4.0,0.0,0.0,0.0,-0.072756514,0.0008613096,-0.0015984741,9.5242045e-05,-8.553,0.1,0.0,0.0,,,,,0.6119756,-0.013172743217592592,0.268,G,M,2013-07-26 10:00:00
2013-07-26 20:50:18.748998,26.17,5.41,0.0,1.0,3.0,0.0,0.0,0.0,-0.072756514,0.0008613096,-0.0015984741,9.5242045e-05,-8.5060005,0.096,0.0,0.0,,,,,0.6119756,0.0067274421527777776,0.24,G,M,2013-07-26 21:00:00
2013-07-27 09:58:22.500012,33.55,5.0499997,1.0,1.0,4.0,0.0,0.0,0.0,-0.07289731,0.0008580623,-0.0015965196,9.504229e-05,-8.370001,0.09,0.0,0.0,,,,,0.611368,0.0011284720833333332,0.244,G,M,2013-07-27 10:00:00
2013-07-29 20:42:22.500002,37.57,5.0299997,0.0,1.0,4.0,0.0,0.0,0.0,-0.07307147,0.00085371046,-0.0015921539,9.461784e-05,-8.299001,0.09,0.0,0.0,,,,,0.6105611,0.012239583310185185,0.32,G,M,2013-07-29 21:00:00
2013-07-30 08:56:11.250003,37.64,5.35,1.0,1.0,4.0,0.0,0.0,0.0,-0.07315183,0.0008526949,-0.0015877779,9.438636e-05,-8.3,0.097,0.0,0.0,,,,,0.61012065,0.002647569409722222,0.317,G,M,2013-07-30 09:00:00
2013-07-31 10:15:29.999005,23.97,5.5099998,1.0,1.0,4.0,0.0,0.0,0.0,-0.07320399,0.000851694,-0.0015865237,9.4303956e-05,-8.564,0.098000005,0.0,0.0,,,,,0.6098816,-0.010763877372685185,0.295,G,M,2013-07-31 10:00:00
2013-07-31 20:46:52.499986,15.099999,5.38,0.0,1.0,3.0,0.0,0.0,0.0,-0.07320399,0.000851694,-0.0015865237,9.4303956e-05,-8.733001,0.094000004,0.0,0.0,,,,,0.6098816,0.00911458349537037,0.296,G,M,2013-07-31 21:00:00
2013-08-01 19:40:18.750013,17.859999,5.46,0.0,1.0,4.0,0.0,0.0,0.0,-0.073280476,0.00084757997,-0.0015818658,9.392678e-05,-8.684,0.096,0.0,0.0,,,,,0.609449,0.013671874849537037,0.311,G,M,2013-08-01 20:00:00
2013-08-03 19:44:46.875012,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-05 10:12:01.874003,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-05 19:57:26.250012,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-05 20:43:26.249003,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-06 19:36:48.749020,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-07 10:16:33.750018,24.18,5.43,1.0,1.0,3.0,0.0,0.0,0.0,-0.07416235,0.0008126906,-0.0015332081,8.953806e-05,-8.602,0.1,0.0,0.0,,,,,0.6046536,-0.011501736319444445,0.288,G,M,2013-08-07 10:00:00
2013-08-08 09:55:58.124010,72.689995,4.7,1.0,1.0,3.0,0.0,0.0,0.0,-0.07433792,0.00080818677,-0.001520905,8.8935e-05,-7.6580005,0.09,0.0,0.0,,,,,0.60363376,0.002799490625,0.338,G,M,2013-08-08 10:00:00
2013-08-08 19:41:22.500019,55.87,4.98,0.0,1.0,3.0,0.0,0.0,0.0,-0.07433792,0.00080818677,-0.001520905,8.8935e-05,-7.9880004,0.095000006,0.0,0.0,,,,,0.60363376,0.01293402755787037,0.341,G,M,2013-08-08 20:00:00
2013-08-09 21:00:48.750007,54.039997,5.27,0.0,1.0,3.0,0.0,0.0,0.0,-0.07447991,0.0008059719,-0.0015115924,8.8638204e-05,-8.029,0.101,0.0,0.0,,,,,0.6028299,-0.0005642361921296297,0.363,G,M,2013-08-09 21:00:00
2013-08-10 19:53:59.998988,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-13 09:52:33.749017,21.15,4.87,1.0,1.0,3.0,0.0,0.0,0.0,-0.07485565,0.0008086516,-0.0015028961,8.819766e-05,-8.690001,0.089,0.0,0.0,,,,,0.6011639,0.0051649419328703705,0.316,G,M,2013-08-13 10:00:00
2013-08-14 20:57:22.499990,0.96,5.5499997,0.0,1.0,3.0,0.0,0.0,0.0,-0.074844144,0.00081061525,-0.001509682,8.848775e-05,-9.086,0.09900001,0.0,0.0,,,,,0.6013987,0.0018229167824074075,0.277,G,M,2013-08-14 21:00:00
2013-08-15 09:11:11.248984,12.74,4.96,1.0,1.0,3.0,0.0,0.0,0.0,-0.07485693,0.0008138145,-0.0015192139,8.883827e-05,-8.85,0.089,0.0,0.0,,,,,0.60162026,-0.007769085462962963,0.285,G,M,2013-08-15 09:00:00
2013-08-15 10:05:11.249998,17.97,5.14,1.0,1.0,4.0,0.0,0.0,0.0,-0.07485693,0.0008138145,-0.0015192139,8.883827e-05,-8.746,0.094000004,0.0,0.0,,,,,0.60162026,-0.0036024305324074074,0.287,G,M,2013-08-15 10:00:00
2013-08-15 19:50:35.623994,18.77,5.0499997,0.0,1.0,4.0,0.0,0.0,0.0,-0.07485693,0.0008138145,-0.0015192139,8.883827e-05,-8.731,0.09200001,0.0,0.0,,,,,0.60162026,0.006532129699074074,0.274,G,M,2013-08-15 20:00:00
2013-08-15 20:36:35.624998,0.0,5.12,0.0,1.0,3.0,0.0,1.0,0.0,-0.07485693,0.0008138145,-0.0015192139,8.883827e-05,-9.127001,0.089,0.0,0.0,,,,,0.60162026,0.016254340300925926,0.284,G,M,2013-08-15 21:00:00
2013-08-16 19:30:00.000000,3.8,5.64,0.0,1.0,4.0,0.0,0.0,0.0,-0.07484299,0.000816052,-0.0015311998,8.923002e-05,-9.021001,0.101,0.0,0.0,,,,,0.60201234,-0.020833333333333332,0.279,G,M,2013-08-16 19:00:00
2013-08-17 20:49:16.874017,12.07,5.27,0.0,1.0,4.0,0.0,0.0,0.0,-0.07478617,0.00082031894,-0.0015477693,8.98438e-05,-8.85,0.094000004,0.0,0.0,,,,,0.6026974,-0.034223078900462965,0.274,G,M,2013-08-17 20:00:00
2013-08-18 19:34:33.749993,26.73,5.35,0.0,1.0,3.0,0.0,0.0,0.0,-0.07473333,0.0008227943,-0.0015611505,9.037375e-05,-8.557,0.098000005,0.0,0.0,,,,,0.6032784,-0.024001736030092594,0.286,G,M,2013-08-18 19:00:00
2013-08-19 20:53:56.249005,29.039999,5.3199997,0.0,1.0,3.0,0.0,0.0,0.0,-0.074709535,0.0008223777,-0.0015686862,9.074658e-05,-8.508,0.098000005,0.0,0.0,,,,,0.6035835,0.004210080960648148,0.291,G,M,2013-08-19 21:00:00
2013-08-20 19:47:09.374984,13.389999,5.25,0.0,1.0,4.0,0.0,0.0,0.0,-0.07469327,0.00082075223,-0.0015733559,9.069175e-05,-8.812,0.093,0.0,0.0,,,,,0.60377854,0.008919271018518518,0.272,G,M,2013-08-20 20:00:00
2013-08-22 19:51:45.000002,18.33,5.04,0.0,1.0,3.0,0.0,0.0,0.0,-0.074726366,0.0008203984,-0.0015756917,9.072079e-05,-8.715,0.09,0.0,0.0,,,,,0.6037192,0.005729166643518519,0.274,G,M,2013-08-22 20:00:00
2013-08-22 20:45:48.749980,7.19,5.2799997,0.0,1.0,4.0,0.0,0.0,0.0,-0.074726366,0.0008203984,-0.0015756917,9.072079e-05,-8.932,0.093,0.0,0.0,,,,,0.6037192,0.009852430787037037,0.272,G,M,2013-08-22 21:00:00
2013-08-23 08:59:37.499981,12.469999,5.3599997,1.0,1.0,4.0,0.0,0.0,0.0,-0.074793994,0.000820677,-0.0015728432,9.0689406e-05,-8.832001,0.096,0.0,0.0,,,,,0.603381,0.00026041688657407405,0.305,G,M,2013-08-23 09:00:00
2013-08-24 10:18:56.249990,20.609999,5.5,1.0,1.0,4.0,0.0,0.0,0.0,-0.0747803,0.00082084496,-0.0015739283,9.0774585e-05,-8.673,0.1,0.0,0.0,,,,,0.60346395,-0.013151041550925925,0.306,G,M,2013-08-24 10:00:00
2013-08-25 09:04:16.875009,27.93,5.0499997,1.0,1.0,3.0,0.0,0.0,0.0,-0.07477793,0.0008191593,-0.0015703161,9.07084e-05,-8.531,0.09200001,0.0,0.0,,,,,0.60337013,-0.0029730903819444442,0.335,G,M,2013-08-25 09:00:00
2013-08-25 19:43:44.999991,24.539999,5.22,0.0,1.0,4.0,0.0,0.0,0.0,-0.07477793,0.0008191593,-0.0015703161,9.07084e-05,-8.597,0.095000006,0.0,0.0,,,,,0.60337013,0.011284722326388889,0.314,G,M,2013-08-25 20:00:00
2013-08-26 21:03:11.249012,11.82,5.6299996,0.0,1.0,4.0,0.0,0.0,0.0,-0.074740425,0.0008191257,-0.001564884,9.0813424e-05,-8.847,0.101,0.0,0.0,,,,,0.60335773,-0.0022135302314814816,0.323,G,M,2013-08-26 21:00:00
2013-08-27 19:48:20.625009,70.909996,4.79,0.0,1.0,3.0,0.0,0.0,0.0,-0.07475193,0.0008187274,-0.0015571697,9.081968e-05,-7.6940002,0.09200001,0.0,0.0,,,,,0.60309464,0.00809461795138889,0.353,G,M,2013-08-27 20:00:00
2013-08-28 08:56:09.374012,59.289997,5.1099997,1.0,1.0,4.0,0.0,0.0,0.0,-0.0747691,0.0008196535,-0.0015500884,9.079658e-05,-7.9230003,0.097,0.0,0.0,,,,,0.60282826,0.0026692822685185184,0.373,G,M,2013-08-28 09:00:00
2013-08-29 20:47:01.874990,16.119999,5.23,0.0,1.0,3.0,0.0,0.0,0.0,-0.07478586,0.0008213687,-0.0015468398,9.078395e-05,-8.771001,0.094000004,0.0,0.0,,,,,0.6026723,0.00900607650462963,0.363,G,M,2013-08-29 21:00:00
2013-08-30 19:40:18.750013,31.429998,5.22,0.0,1.0,4.0,0.0,0.0,0.0,-0.074747846,0.0008222532,-0.001547159,9.077909e-05,-8.469001,0.097,0.0,0.0,,,,,0.6028252,0.013671874849537037,0.299,G,M,2013-08-30 20:00:00
2013-09-03 20:43:33.749988,10.78,5.2,0.0,1.0,3.0,0.0,0.0,0.0,-0.07474513,0.00082555047,-0.0015410598,9.130319e-05,-8.877001,0.093,0.0,0.0,,,,,0.6026625,0.011414930694444445,0.316,G,M,2013-09-03 21:00:00
2013-09-05 10:16:41.248991,24.42,5.42,1.0,1.0,3.0,0.0,0.0,0.0,-0.07481255,0.0008329598,-0.0015292071,9.2298265e-05,-8.615001,0.1,0.0,0.0,,,,,0.6020709,-0.011588529988425926,0.295,G,M,2013-09-05 10:00:00
2013-09-06 09:10:01.874990,26.939999,4.94,1.0,1.0,4.0,0.0,0.0,0.0,-0.07485888,0.0008356149,-0.001523836,9.266409e-05,-8.568001,0.09,0.0,0.0,,,,,0.6017438,-0.006966145717592593,0.294,G,M,2013-09-06 09:00:00
